ShipmentID,ProviderID,CustomerID,OriginLocationID,DestinationLocationID,ShipmentStatus,DeliveryStatus,ShipmentDate,DeliveryDate
8591,2,191,14,8,Pending,Delayed,2023-07-15,2023-07-31
8592,4,554,1,14,Delivered,Completed,2023-09-09,2023-09-26
8593,3,454,9,7,In-Transit,Returned,2024-05-12,2024-05-31
8594,5,4125,7,14,In-Transit,Canceled,2024-10-09,2024-10-17
8595,3,3359,14,7,In-Transit,Delayed,2023-04-12,2023-04-26
8596,3,4225,15,6,In-Transit,Delayed,2022-01-03,2022-01-08
8597,1,1476,6,10,Delivered,Completed,2024-07-28,2024-08-01
8598,1,4965,4,11,Delivered,Completed,2024-05-07,2024-05-28
8599,4,4473,13,15,In-Transit,Returned,2023-02-21,2023-02-26
8600,5,4694,4,9,Pending,Canceled,2022-10-18,2022-11-09
8601,2,774,12,15,In-Transit,Returned,2022-01-23,2022-01-31
8602,5,4625,3,2,In-Transit,Canceled,2023-08-14,2023-08-24
8603,1,2796,7,12,Delivered,Completed,2024-11-22,2024-11-28
8604,1,2406,8,11,In-Transit,Canceled,2024-10-28,2024-11-18
8605,2,1504,5,10,In-Transit,Delayed,2024-11-26,2024-12-06
8606,2,2209,10,14,Delivered,Completed,2024-03-12,2024-03-27
8607,5,496,5,9,In-Transit,Canceled,2023-05-15,2023-05-22
8608,1,3183,2,4,Delivered,Completed,2022-01-03,2022-01-16
8609,4,4949,9,12,In-Transit,Returned,2022-10-08,2022-10-14
8610,1,2680,2,8,In-Transit,Delayed,2024-01-02,2024-01-12
8611,2,2475,14,10,In-Transit,Delayed,2023-07-01,2023-07-16
8612,2,271,7,10,Delivered,Completed,2024-08-24,2024-08-28
8613,5,1328,12,6,Delivered,Completed,2023-08-01,2023-08-22
8614,2,513,13,6,Delivered,Completed,2024-12-15,2024-12-20
8615,1,2866,9,8,In-Transit,Canceled,2023-07-30,2023-08-12
8616,4,1553,14,1,Delivered,Completed,2022-02-16,2022-03-08
8617,4,3812,2,15,Delivered,Completed,2022-03-09,2022-03-27
8618,3,762,13,4,Delivered,Completed,2022-05-21,2022-06-04
8619,2,2686,7,8,In-Transit,Delayed,2022-08-12,2022-08-16
8620,5,4115,7,14,Delivered,Completed,2024-12-18,2024-12-22
8621,5,3122,10,13,In-Transit,Returned,2024-05-17,2024-05-29
8622,4,2749,5,2,Delivered,Completed,2022-09-09,2022-09-23
8623,4,292,6,5,Pending,Returned,2022-03-05,2022-03-16
8624,1,911,6,15,Pending,Delayed,2024-08-03,2024-08-25
8625,4,600,11,10,Pending,Delayed,2023-11-14,2023-12-01
8626,2,4664,6,7,Delivered,Completed,2022-04-19,2022-04-27
8627,4,2667,8,14,Pending,Delayed,2022-12-17,2022-12-21
8628,5,2743,1,3,Pending,Delayed,2022-02-28,2022-03-04
8629,1,100,2,10,Pending,Delayed,2023-09-25,2023-09-29
8630,5,1044,14,15,In-Transit,Canceled,2024-06-05,2024-06-15
8631,2,2353,10,2,Pending,Delayed,2022-07-12,2022-07-28
8632,4,1883,9,3,In-Transit,Canceled,2023-12-12,2023-12-28
8633,3,2316,6,14,In-Transit,Delayed,2024-10-27,2024-11-17
8634,2,1348,8,12,Delivered,Completed,2022-08-28,2022-09-14
8635,5,409,8,2,Delivered,Completed,2023-11-16,2023-12-06
8636,4,3736,3,2,In-Transit,Canceled,2022-05-19,2022-06-09
8637,2,2185,8,2,Delivered,Completed,2023-09-08,2023-09-13
8638,3,2113,10,15,Delivered,Completed,2022-08-04,2022-08-19
8639,4,2152,15,12,Pending,Delayed,2022-09-06,2022-09-21
8640,1,1358,4,14,In-Transit,Returned,2024-08-16,2024-08-31
8641,3,273,11,9,In-Transit,Delayed,2023-03-22,2023-04-10
8642,2,2215,3,5,In-Transit,Returned,2023-01-20,2023-02-01
8643,2,4771,15,5,Delivered,Completed,2022-03-29,2022-04-18
8644,3,4149,4,5,Delivered,Completed,2024-04-15,2024-04-30
8645,4,2952,11,8,Pending,Canceled,2022-07-17,2022-07-21
8646,3,921,1,14,In-Transit,Delayed,2023-07-13,2023-07-30
8647,4,1698,9,5,In-Transit,Returned,2024-09-08,2024-09-29
8648,1,4157,15,6,In-Transit,Returned,2024-07-11,2024-07-21
8649,3,4591,10,14,Delivered,Completed,2024-04-25,2024-05-17
8650,4,3148,7,8,In-Transit,Canceled,2023-08-28,2023-09-11
8651,5,1002,1,9,Delivered,Completed,2023-03-09,2023-03-15
8652,4,1395,7,10,Pending,Canceled,2023-01-13,2023-01-26
8653,4,2982,7,15,In-Transit,Delayed,2022-01-23,2022-02-13
8654,1,1480,7,4,In-Transit,Delayed,2022-04-13,2022-04-20
8655,2,1322,2,14,In-Transit,Delayed,2022-08-19,2022-08-29
8656,4,3423,8,4,In-Transit,Returned,2024-05-12,2024-05-27
8657,3,1432,8,5,Pending,Delayed,2023-10-31,2023-11-14
8658,5,2526,12,10,In-Transit,Delayed,2022-11-05,2022-11-23
8659,4,2017,4,15,Delivered,Completed,2024-09-06,2024-09-28
8660,2,3735,12,1,Pending,Delayed,2023-09-03,2023-09-19
8661,4,230,7,12,In-Transit,Returned,2023-12-31,2024-01-06
8662,1,1470,13,2,Delivered,Completed,2022-10-28,2022-11-13
8663,1,1844,12,9,In-Transit,Delayed,2023-04-28,2023-05-04
8664,3,89,12,6,Delivered,Completed,2022-06-11,2022-06-26
8665,1,2764,2,8,In-Transit,Canceled,2024-08-04,2024-08-25
8666,1,2394,8,6,Delivered,Completed,2023-09-28,2023-10-07
8667,1,1362,15,9,In-Transit,Canceled,2024-04-24,2024-05-01
8668,3,2739,4,13,Delivered,Completed,2022-07-14,2022-08-01
8669,1,4272,4,11,Delivered,Completed,2024-01-25,2024-01-29
8670,2,4006,12,4,Pending,Returned,2022-04-08,2022-04-13
8671,1,1998,5,2,Pending,Returned,2022-03-23,2022-04-09
8672,5,1407,6,14,Delivered,Completed,2023-09-17,2023-09-29
8673,5,2201,15,12,In-Transit,Canceled,2022-02-05,2022-02-18
8674,3,3593,11,15,Delivered,Completed,2024-08-13,2024-08-29
8675,5,2642,6,15,Pending,Delayed,2022-08-02,2022-08-12
8676,2,218,4,11,Pending,Returned,2022-09-15,2022-10-01
8677,2,4818,11,9,In-Transit,Canceled,2023-07-04,2023-07-16
8678,4,3385,8,2,In-Transit,Canceled,2024-03-25,2024-04-09
8679,3,26,3,6,Delivered,Completed,2022-04-09,2022-04-26
8680,3,4375,13,1,Delivered,Completed,2022-02-22,2022-03-12
8681,4,4094,10,7,Pending,Canceled,2024-10-08,2024-10-28
8682,1,3882,2,12,Delivered,Completed,2024-05-02,2024-05-10
8683,3,2296,3,10,In-Transit,Returned,2022-12-19,2022-12-24
8684,1,396,9,8,Delivered,Completed,2024-09-22,2024-10-10
8685,3,1590,8,3,In-Transit,Canceled,2023-06-26,2023-07-09
8686,4,2933,4,6,In-Transit,Delayed,2024-01-16,2024-01-24
8687,3,4930,9,10,Pending,Delayed,2022-11-04,2022-11-22
8688,2,3687,6,9,Delivered,Completed,2024-03-11,2024-03-31
8689,2,2406,2,13,In-Transit,Canceled,2022-09-01,2022-09-08
8690,4,2531,7,13,Delivered,Completed,2023-03-22,2023-04-03
8691,1,402,11,14,In-Transit,Delayed,2023-11-28,2023-12-15
8692,5,4117,12,10,Pending,Returned,2022-11-04,2022-11-24
8693,5,3452,3,1,Delivered,Completed,2024-01-14,2024-01-30
8694,4,4718,10,4,Delivered,Completed,2023-11-17,2023-12-01
8695,3,1567,14,13,Delivered,Completed,2022-06-12,2022-06-20
8696,3,4670,2,15,Delivered,Completed,2022-07-12,2022-07-29
8697,1,1273,6,10,In-Transit,Delayed,2024-05-14,2024-05-18
8698,3,185,3,12,Delivered,Completed,2023-09-13,2023-09-29
8699,1,1842,5,4,In-Transit,Canceled,2024-09-14,2024-10-06
8700,3,379,4,2,Pending,Returned,2022-11-29,2022-12-08
8701,2,3022,7,8,Delivered,Completed,2024-05-19,2024-06-09
8702,4,4294,4,5,In-Transit,Delayed,2022-08-10,2022-08-25
8703,4,894,5,2,Pending,Canceled,2023-10-23,2023-11-08
8704,5,1750,8,12,In-Transit,Returned,2024-07-01,2024-07-12
8705,1,3905,13,12,Pending,Canceled,2024-07-30,2024-08-18
8706,1,4805,10,15,Pending,Delayed,2023-10-17,2023-11-03
8707,3,3920,7,11,In-Transit,Returned,2024-10-27,2024-11-12
8708,2,3382,15,10,Pending,Delayed,2024-12-12,2024-12-29
8709,1,879,2,10,Pending,Delayed,2023-08-23,2023-09-07
8710,5,426,11,6,Delivered,Completed,2024-06-22,2024-07-11
8711,2,4355,4,8,Delivered,Completed,2023-04-23,2023-05-07
8712,2,875,7,15,Pending,Delayed,2023-03-28,2023-04-16
8713,5,4333,12,9,Pending,Delayed,2023-06-23,2023-07-10
8714,1,2300,5,11,In-Transit,Delayed,2022-08-01,2022-08-05
8715,5,377,11,10,Pending,Returned,2023-02-23,2023-03-01
8716,4,2867,2,1,Pending,Canceled,2023-01-21,2023-01-29
8717,3,3734,1,5,In-Transit,Delayed,2023-09-11,2023-09-15
8718,4,43,5,12,In-Transit,Delayed,2022-08-19,2022-09-06
8719,4,2966,10,8,In-Transit,Returned,2024-04-28,2024-05-15
8720,1,3875,13,1,Pending,Returned,2023-09-04,2023-09-25
8721,3,4267,15,8,Pending,Returned,2023-08-05,2023-08-26
8722,5,337,13,14,Pending,Delayed,2024-02-04,2024-02-22
8723,3,2782,12,5,Delivered,Completed,2023-12-22,2024-01-01
8724,3,2980,4,13,Delivered,Completed,2023-03-15,2023-03-25
8725,2,761,1,13,Pending,Delayed,2022-02-16,2022-02-24
8726,1,639,3,5,Pending,Delayed,2022-01-15,2022-01-31
8727,2,3017,7,4,Pending,Canceled,2023-05-16,2023-05-26
8728,3,523,10,1,In-Transit,Canceled,2023-07-12,2023-08-03
8729,4,1533,13,5,Delivered,Completed,2024-12-14,2025-01-02
8730,4,3539,4,9,Pending,Canceled,2023-06-22,2023-07-12
8731,1,355,11,7,Pending,Returned,2022-04-13,2022-04-17
8732,2,1508,1,6,In-Transit,Canceled,2022-02-23,2022-02-27
8733,5,2605,10,14,In-Transit,Canceled,2023-11-05,2023-11-24
8734,5,1949,13,1,Delivered,Completed,2024-01-31,2024-02-16
8735,1,1169,3,4,In-Transit,Canceled,2023-03-08,2023-03-17
8736,1,2258,9,11,In-Transit,Delayed,2023-06-29,2023-07-19
8737,3,305,12,15,Pending,Returned,2022-07-29,2022-08-16
8738,2,3679,10,15,Pending,Returned,2024-02-20,2024-03-13
8739,2,3599,2,14,Pending,Delayed,2024-02-19,2024-03-04
8740,1,2441,1,6,In-Transit,Delayed,2024-05-26,2024-06-10
8741,2,1844,3,12,Delivered,Completed,2022-11-06,2022-11-22
8742,3,4370,5,8,In-Transit,Returned,2022-04-05,2022-04-15
8743,5,2995,4,8,Pending,Canceled,2024-05-02,2024-05-08
8744,1,3437,8,11,In-Transit,Canceled,2024-04-10,2024-04-24
8745,5,1998,8,9,Pending,Delayed,2022-06-11,2022-06-20
8746,4,1840,12,15,Pending,Canceled,2024-03-23,2024-03-29
8747,2,2223,10,13,Delivered,Completed,2024-02-26,2024-03-04
8748,2,3492,15,2,Delivered,Completed,2024-04-05,2024-04-26
8749,5,4309,2,14,Pending,Returned,2024-05-10,2024-06-01
8750,1,1859,13,9,Pending,Returned,2022-08-17,2022-09-05
8751,4,2878,14,9,Delivered,Completed,2023-11-07,2023-11-16
8752,4,959,14,10,Pending,Returned,2024-01-28,2024-02-08
8753,3,2177,14,7,Delivered,Completed,2022-07-06,2022-07-27
8754,5,4894,10,14,Delivered,Completed,2023-10-12,2023-10-16
8755,4,4680,13,7,Pending,Delayed,2023-12-24,2024-01-08
8756,3,2491,6,10,Delivered,Completed,2023-01-05,2023-01-25
8757,3,2305,5,1,Delivered,Completed,2023-02-20,2023-02-27
8758,4,4319,12,7,Delivered,Completed,2022-03-21,2022-04-06
8759,4,317,7,4,Delivered,Completed,2023-10-23,2023-10-30
8760,5,2283,11,15,Delivered,Completed,2024-07-03,2024-07-14
8761,3,3742,8,5,Delivered,Completed,2023-03-14,2023-03-20
8762,5,3100,3,5,Pending,Delayed,2022-09-13,2022-09-26
8763,3,2487,5,3,Pending,Canceled,2022-12-14,2023-01-03
8764,5,4253,3,1,Pending,Canceled,2023-11-20,2023-12-12
8765,2,3773,11,9,Pending,Delayed,2022-01-16,2022-01-28
8766,4,563,2,5,Delivered,Completed,2023-09-03,2023-09-25
8767,5,1830,14,10,Delivered,Completed,2023-06-09,2023-07-01
8768,3,2411,9,10,Delivered,Completed,2022-03-02,2022-03-07
8769,3,1117,15,13,Pending,Returned,2022-11-16,2022-11-28
8770,3,3446,2,8,In-Transit,Canceled,2024-01-10,2024-01-21
8771,2,4843,2,15,Delivered,Completed,2024-09-03,2024-09-17
8772,4,3741,3,15,In-Transit,Returned,2022-05-23,2022-06-10
8773,2,4176,12,3,Pending,Canceled,2022-03-26,2022-04-14
8774,3,2895,5,13,Delivered,Completed,2022-08-22,2022-09-13
8775,5,421,1,11,Delivered,Completed,2023-07-13,2023-08-04
8776,3,233,6,9,In-Transit,Canceled,2023-05-24,2023-06-10
8777,1,2133,1,14,In-Transit,Returned,2023-07-06,2023-07-21
8778,5,2082,12,2,In-Transit,Returned,2023-02-17,2023-02-26
8779,2,2490,4,10,In-Transit,Canceled,2022-11-05,2022-11-26
8780,2,490,13,3,Pending,Delayed,2022-12-18,2022-12-23
8781,1,3369,5,7,In-Transit,Returned,2023-04-09,2023-04-26
8782,5,4998,4,2,Pending,Delayed,2022-07-30,2022-08-05
8783,4,200,9,14,In-Transit,Returned,2023-06-25,2023-07-13
8784,3,3091,10,2,Pending,Delayed,2024-12-12,2024-12-20
8785,1,4138,14,2,Pending,Returned,2022-02-19,2022-03-06
8786,1,4781,7,5,In-Transit,Canceled,2022-05-08,2022-05-29
8787,4,775,8,14,Delivered,Completed,2023-02-02,2023-02-06
8788,2,3184,8,13,Delivered,Completed,2022-07-05,2022-07-24
8789,2,4628,8,13,Pending,Canceled,2023-08-13,2023-08-24
8790,5,2573,15,13,Pending,Delayed,2023-04-22,2023-05-11
8791,5,1606,1,7,Delivered,Completed,2022-10-04,2022-10-23
8792,5,1664,10,7,Delivered,Completed,2022-06-20,2022-07-03
8793,2,2351,14,11,Delivered,Completed,2022-02-27,2022-03-12
8794,5,815,7,6,Delivered,Completed,2024-10-28,2024-11-08
8795,3,1019,6,13,Delivered,Completed,2024-08-15,2024-08-20
8796,5,1867,8,13,In-Transit,Delayed,2024-03-01,2024-03-12
8797,4,3201,15,8,Delivered,Completed,2024-05-31,2024-06-17
8798,1,919,15,14,In-Transit,Canceled,2024-05-29,2024-06-13
8799,1,434,3,12,Pending,Returned,2022-03-13,2022-03-17
8800,4,1586,14,6,Pending,Delayed,2024-01-06,2024-01-21
8801,2,1642,6,1,Pending,Returned,2022-11-02,2022-11-17
8802,5,3536,13,11,In-Transit,Canceled,2023-09-14,2023-09-20
8803,1,4755,11,2,Delivered,Completed,2023-11-19,2023-12-05
8804,4,3325,14,6,Delivered,Completed,2024-03-07,2024-03-28
8805,2,4175,7,12,Delivered,Completed,2022-01-06,2022-01-26
8806,2,1908,4,7,In-Transit,Canceled,2024-12-08,2024-12-18
8807,2,1877,7,13,Pending,Returned,2023-07-29,2023-08-06
8808,5,507,15,4,Delivered,Completed,2024-01-04,2024-01-26
8809,3,1872,12,6,Pending,Returned,2024-03-30,2024-04-07
8810,1,1909,12,9,In-Transit,Returned,2022-03-25,2022-04-12
8811,2,1743,7,15,In-Transit,Returned,2022-10-05,2022-10-13
8812,4,188,6,2,Delivered,Completed,2024-06-07,2024-06-22
8813,5,4219,14,9,Pending,Returned,2022-10-07,2022-10-29
8814,5,642,15,13,Delivered,Completed,2023-10-03,2023-10-22
8815,3,2546,5,7,Pending,Canceled,2022-09-08,2022-09-26
8816,2,4181,4,9,Pending,Delayed,2023-09-10,2023-09-19
8817,2,2777,5,2,In-Transit,Returned,2024-07-17,2024-08-03
8818,4,3675,8,4,Delivered,Completed,2023-05-14,2023-05-25
8819,5,1116,2,14,Delivered,Completed,2023-12-28,2024-01-15
8820,3,3680,12,6,Pending,Canceled,2024-04-12,2024-04-19
8821,5,2435,6,9,Pending,Canceled,2023-04-15,2023-04-30
8822,2,3380,11,2,Delivered,Completed,2023-09-24,2023-10-14
8823,4,3528,8,4,Delivered,Completed,2023-06-10,2023-06-30
8824,1,4435,7,11,Pending,Canceled,2023-10-17,2023-10-23
8825,2,270,9,6,Delivered,Completed,2024-07-21,2024-07-26
8826,1,2667,8,3,In-Transit,Returned,2022-09-19,2022-09-26
8827,2,1351,7,8,In-Transit,Returned,2024-03-03,2024-03-21
8828,4,4539,2,13,Pending,Returned,2022-07-31,2022-08-20
8829,2,3166,14,15,In-Transit,Delayed,2022-08-10,2022-08-15
8830,5,4386,13,3,In-Transit,Returned,2024-01-08,2024-01-19
8831,4,3808,11,7,In-Transit,Returned,2024-06-15,2024-06-30
8832,1,757,3,5,In-Transit,Returned,2023-07-23,2023-08-02
8833,5,1470,2,4,In-Transit,Canceled,2023-10-23,2023-11-07
8834,4,1688,5,1,Delivered,Completed,2023-09-10,2023-09-22
8835,3,3626,4,7,In-Transit,Canceled,2024-12-11,2024-12-18
8836,4,2949,5,13,Pending,Delayed,2023-11-17,2023-11-29
8837,2,4510,10,12,Delivered,Completed,2024-12-02,2024-12-24
8838,2,382,14,8,Delivered,Completed,2022-01-14,2022-01-22
8839,1,349,5,11,Delivered,Completed,2024-11-29,2024-12-19
8840,1,4251,5,13,Delivered,Completed,2022-08-13,2022-09-04
8841,3,867,15,13,Delivered,Completed,2021-12-27,2022-01-04
8842,4,2278,5,9,In-Transit,Delayed,2023-06-29,2023-07-20
8843,3,2588,11,6,Pending,Returned,2024-05-20,2024-05-29
8844,5,4166,14,10,In-Transit,Delayed,2024-11-29,2024-12-03
8845,1,2038,11,9,In-Transit,Canceled,2022-03-14,2022-03-21
8846,5,232,2,1,Delivered,Completed,2022-10-11,2022-10-16
8847,5,1411,14,8,Pending,Returned,2023-07-24,2023-08-12
8848,1,4790,14,4,In-Transit,Returned,2024-11-14,2024-11-27
8849,1,3479,9,3,Pending,Canceled,2024-10-11,2024-10-22
8850,3,2279,15,8,In-Transit,Delayed,2023-01-05,2023-01-20
8851,4,615,14,5,Pending,Returned,2024-01-18,2024-02-06
8852,2,3764,1,6,Delivered,Completed,2024-10-13,2024-10-21
8853,5,4100,13,8,Delivered,Completed,2024-06-15,2024-07-02
8854,5,1474,15,6,Pending,Returned,2023-01-05,2023-01-25
8855,4,1360,6,13,Delivered,Completed,2022-02-03,2022-02-18
8856,4,4033,5,7,In-Transit,Returned,2024-04-19,2024-04-29
8857,5,2760,1,8,Pending,Delayed,2022-02-13,2022-03-07
8858,4,4601,8,12,Pending,Returned,2023-06-29,2023-07-12
8859,5,3175,9,14,In-Transit,Returned,2022-02-11,2022-03-01
8860,3,2424,1,11,Delivered,Completed,2022-06-03,2022-06-12
8861,2,1850,13,3,Delivered,Completed,2022-08-07,2022-08-17
8862,1,825,12,6,In-Transit,Delayed,2023-06-03,2023-06-20
8863,1,4037,3,9,In-Transit,Returned,2023-06-13,2023-06-30
8864,2,2885,7,10,Pending,Canceled,2023-03-05,2023-03-12
8865,5,2816,15,8,In-Transit,Canceled,2023-06-06,2023-06-19
8866,1,1516,14,1,Delivered,Completed,2022-03-08,2022-03-28
8867,1,3886,11,14,Pending,Delayed,2022-08-12,2022-08-30
8868,2,2759,13,1,In-Transit,Returned,2022-05-09,2022-05-20
8869,1,3380,10,11,Pending,Delayed,2024-09-01,2024-09-15
8870,4,1860,7,5,Pending,Delayed,2024-05-25,2024-06-07
8871,5,1985,3,2,Pending,Returned,2022-04-03,2022-04-25
8872,3,4641,12,13,In-Transit,Canceled,2023-11-23,2023-12-03
8873,3,4205,4,11,Delivered,Completed,2024-06-29,2024-07-19
8874,1,2011,5,6,In-Transit,Delayed,2022-07-21,2022-08-04
8875,3,4661,15,13,Delivered,Completed,2023-07-28,2023-08-17
8876,5,4840,14,7,Pending,Canceled,2023-11-12,2023-11-27
8877,3,152,6,11,In-Transit,Delayed,2023-02-23,2023-03-03
8878,2,2463,2,8,Pending,Returned,2022-01-15,2022-02-01
8879,2,2602,9,1,Pending,Returned,2023-12-18,2024-01-03
8880,1,1857,14,8,Delivered,Completed,2022-05-14,2022-05-19
8881,5,4629,12,8,Delivered,Completed,2022-10-05,2022-10-15
8882,4,1204,4,8,Delivered,Completed,2024-06-17,2024-06-21
8883,2,3650,2,7,In-Transit,Canceled,2024-04-29,2024-05-15
8884,5,910,9,4,In-Transit,Returned,2023-02-03,2023-02-16
8885,5,1204,12,15,Delivered,Completed,2024-08-20,2024-09-11
8886,5,4058,13,10,Pending,Delayed,2023-07-21,2023-07-31
8887,5,811,10,6,In-Transit,Returned,2023-08-12,2023-08-21
8888,3,1784,2,8,Delivered,Completed,2023-02-05,2023-02-19
8889,1,1110,6,9,Delivered,Completed,2022-07-24,2022-08-02
8890,4,466,6,11,Pending,Delayed,2023-01-26,2023-02-14
8891,3,1162,13,10,Pending,Returned,2023-05-20,2023-05-27
8892,2,281,8,5,Pending,Canceled,2022-09-29,2022-10-07
8893,5,2333,6,9,Delivered,Completed,2022-02-02,2022-02-16
8894,3,4458,13,4,Delivered,Completed,2022-03-04,2022-03-20
8895,2,2622,15,6,In-Transit,Returned,2024-06-22,2024-06-27
8896,1,2839,14,2,Delivered,Completed,2024-03-21,2024-04-08
8897,5,1231,2,15,Pending,Returned,2024-11-13,2024-12-03
8898,5,115,4,14,In-Transit,Canceled,2022-12-11,2022-12-28
8899,2,441,7,3,In-Transit,Canceled,2022-07-15,2022-08-02
8900,1,3010,10,2,Pending,Returned,2023-05-15,2023-05-21
8901,4,17,9,2,Pending,Canceled,2024-10-08,2024-10-20
8902,3,4398,8,2,Delivered,Completed,2024-03-28,2024-04-17
8903,3,4563,7,5,Delivered,Completed,2024-04-01,2024-04-08
8904,3,3532,5,3,In-Transit,Returned,2023-12-08,2023-12-25
8905,3,867,8,4,Delivered,Completed,2023-10-22,2023-11-03
8906,4,1263,8,15,Delivered,Completed,2022-05-01,2022-05-05
8907,3,1608,5,1,Pending,Canceled,2022-11-27,2022-12-07
8908,1,504,11,7,Delivered,Completed,2022-01-05,2022-01-25
8909,4,3342,14,7,Delivered,Completed,2022-02-17,2022-03-07
8910,5,2709,12,3,Pending,Delayed,2024-08-20,2024-09-05
8911,1,3402,6,13,In-Transit,Returned,2024-01-31,2024-02-12
8912,1,3100,3,4,In-Transit,Canceled,2022-06-16,2022-06-23
8913,2,1058,3,4,In-Transit,Returned,2023-07-06,2023-07-21
8914,4,3779,7,8,In-Transit,Canceled,2023-11-08,2023-11-21
8915,2,2655,14,10,Pending,Delayed,2023-08-23,2023-08-30
8916,4,4563,10,9,Pending,Delayed,2023-08-31,2023-09-18
8917,5,3980,15,12,In-Transit,Returned,2022-07-07,2022-07-11
8918,5,1727,4,5,Delivered,Completed,2023-12-13,2023-12-27
8919,3,4927,2,8,Pending,Canceled,2024-03-21,2024-03-25
8920,3,464,8,9,In-Transit,Delayed,2023-03-14,2023-03-24
8921,5,1114,1,15,Pending,Delayed,2024-12-12,2024-12-23
8922,1,3794,12,15,Pending,Canceled,2024-06-28,2024-07-16
8923,2,2715,11,12,Delivered,Completed,2022-12-24,2022-12-28
8924,4,390,2,4,Delivered,Completed,2024-09-09,2024-09-17
8925,5,4152,15,11,In-Transit,Canceled,2022-03-16,2022-03-27
8926,2,3384,7,12,Pending,Delayed,2022-04-12,2022-04-29
8927,3,3527,2,1,Pending,Delayed,2022-07-03,2022-07-13
8928,4,4768,4,13,Delivered,Completed,2022-05-16,2022-05-26
8929,1,4178,15,7,Pending,Delayed,2024-02-28,2024-03-15
8930,2,3816,6,4,Pending,Returned,2022-02-19,2022-03-10
8931,2,4587,2,1,Delivered,Completed,2022-07-31,2022-08-20
8932,4,3292,4,7,Pending,Canceled,2024-08-20,2024-08-24
8933,5,21,14,10,Pending,Delayed,2024-09-21,2024-09-30
8934,3,4429,14,9,Pending,Canceled,2022-04-23,2022-05-15
8935,3,4162,9,4,In-Transit,Delayed,2022-05-28,2022-06-06
8936,1,3326,2,12,In-Transit,Canceled,2022-05-19,2022-05-30
8937,1,56,5,6,In-Transit,Canceled,2022-10-22,2022-11-01
8938,1,339,5,12,Delivered,Completed,2022-01-20,2022-01-31
8939,1,2620,7,6,Pending,Canceled,2024-10-23,2024-11-07
8940,4,1089,1,13,Pending,Returned,2024-10-08,2024-10-22
8941,2,3033,10,9,In-Transit,Canceled,2023-03-11,2023-03-18
8942,3,2105,9,3,In-Transit,Delayed,2024-08-30,2024-09-10
8943,4,2164,10,8,Pending,Returned,2023-01-14,2023-02-05
8944,2,3330,3,10,Delivered,Completed,2024-11-07,2024-11-26
8945,3,4784,7,4,In-Transit,Returned,2023-09-30,2023-10-05
8946,3,1731,8,9,Pending,Canceled,2024-05-06,2024-05-24
8947,4,2251,10,14,In-Transit,Canceled,2024-01-22,2024-01-31
8948,3,2021,9,5,Pending,Returned,2022-11-10,2022-11-22
8949,3,440,4,8,In-Transit,Returned,2023-09-23,2023-10-09
8950,5,2239,1,14,Delivered,Completed,2022-05-26,2022-05-30
8951,3,4237,3,14,In-Transit,Delayed,2022-05-09,2022-05-19
8952,3,2276,5,9,In-Transit,Returned,2022-10-21,2022-10-31
8953,4,3606,15,4,In-Transit,Returned,2022-12-09,2022-12-16
8954,4,2258,11,14,Pending,Returned,2024-07-01,2024-07-20
8955,2,376,10,4,Pending,Canceled,2023-07-12,2023-07-17
8956,4,4464,15,4,Delivered,Completed,2024-03-04,2024-03-15
8957,2,2236,4,2,Delivered,Completed,2024-11-11,2024-11-17
8958,5,3115,14,3,Pending,Delayed,2022-07-24,2022-08-12
8959,2,1212,8,13,Delivered,Completed,2024-10-19,2024-11-09
8960,1,1670,11,5,In-Transit,Returned,2022-04-23,2022-05-10
8961,5,175,10,13,Pending,Canceled,2022-02-05,2022-02-27
8962,3,1727,6,2,In-Transit,Returned,2023-06-20,2023-07-02
8963,2,2396,4,11,Pending,Canceled,2024-05-29,2024-06-19
8964,2,1662,6,12,Pending,Returned,2024-11-20,2024-11-24
8965,2,969,3,1,Pending,Returned,2023-03-20,2023-03-31
8966,5,4101,4,14,In-Transit,Delayed,2024-03-08,2024-03-22
8967,3,4474,3,15,Delivered,Completed,2024-01-31,2024-02-13
8968,1,3440,12,13,In-Transit,Delayed,2023-11-24,2023-12-09
8969,1,4833,11,3,Pending,Returned,2023-12-07,2023-12-12
8970,5,3994,12,4,In-Transit,Delayed,2023-11-16,2023-11-30
8971,5,4957,1,11,In-Transit,Delayed,2023-08-30,2023-09-12
8972,5,1715,12,2,Pending,Delayed,2023-04-19,2023-04-24
8973,3,4746,5,13,In-Transit,Delayed,2022-07-31,2022-08-09
8974,4,1469,9,2,In-Transit,Returned,2023-12-15,2023-12-22
8975,3,334,14,1,In-Transit,Returned,2024-06-28,2024-07-08
8976,4,1106,3,11,Delivered,Completed,2022-08-10,2022-08-31
8977,2,193,3,10,Delivered,Completed,2023-11-19,2023-12-11
8978,1,2234,14,9,Delivered,Completed,2022-03-14,2022-03-22
8979,4,2046,2,7,In-Transit,Delayed,2024-06-19,2024-07-05
